Name,team,salary,position,years,height,weight,bloodType,throw.by,batting.by,birth.place,birth.day,背番号,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,防御率,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
細川　成也,DeNA,540,外野手,2,179,86,AB型,右,右,神奈川,1998-08-04,52,0.222,11,22,18,4,1,2,0,3,1,11,0,0,0.364,0.444,0.808,6.06,6.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
パットン,DeNA,13000,投手,2,185,91,不明,右,右,アメリカ,1988-02-20,53,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57,5,1,0,33,0.833,235,56,53,3,16,3,67,16,16,1.23,2.23
寺田　光輝,DeNA,600,投手,1,175,73,B型,右,右,三重,1992-01-05,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ｇ　後藤　武敏,DeNA,1890,内野手,16,176,84,A型,右,右,静岡,1980-06-05,55,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2.92,-2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ウィーランド,DeNA,13000,投手,2,188,93,不明,右,右,アメリカ,1990-01-21,56,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.99,4,9,0,0,0.308,410,92,108,16,31,5,82,59,51,1.51,4.67
青柳　昴樹,DeNA,530,外野手,3,182,84,A型,右,右,大阪,1997-05-19,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
武藤　祐太,DeNA,930,投手,8,178,85,O型,右,右,埼玉,1989-06-14,58,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.46,0,0,0,4,0,101,23.2,20,4,12,2,15,17,17,1.35,5.7
平良　拳太郎,DeNA,750,投手,5,180,76,O型,右,右,沖縄,1995-07-12,59,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49,5,3,0,0,0.625,284,67,65,9,29,0,53,29,26,1.4,4.49
白根　尚貴,DeNA,540,外野手,7,186,90,A型,右,右,島根,1993-04-28,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中川　大志,DeNA,960,内野手,10,186,95,A型,右,右,愛知,1990-06-08,61,0.228,47,62,57,13,2,7,0,5,0,21,0,3,0.29,0.404,0.694,3.3,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
エスコバー,DeNA,5500,投手,2,188,102,不明,左,左,ベネズエラ,1992-04-22,62,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57,4,3,0,13,0.571,223,53,47,4,22,2,54,24,21,1.3,3.25
関根　大気,DeNA,1570,外野手,5,173,75,A型,左,左,愛知,1995-06-28,63,0.28,29,26,25,7,0,3,2,0,0,6,1,0,0.28,0.44,0.72,3.48,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
百瀬　大騎,DeNA,540,内野手,4,175,70,A型,右,左,長野,1997-03-11,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
国吉　佑樹,DeNA,1700,投手,9,196,103,A型,右,右,大阪,1991-09-24,65,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86,0,0,0,1,0,75,16.2,17,2,9,0,15,9,9,1.56,4.5
西森　将司,DeNA,610,捕手,7,182,80,A型,右,両,京都,1987-12-29,66,0,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,-2.77,-2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田中　浩康,DeNA,2200,内野手,14,177,77,O型,右,右,京都,1982-05-24,67,0.188,31,52,48,9,0,3,0,2,1,7,1,3,0.235,0.208,0.444,0.61,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
藤岡　好明,DeNA,1050,投手,13,177,81,O型,右,左,大阪,1985-03-12,68,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14,1,0,0,1,1,67,14.2,15,1,5,2,9,10,10,1.36,4.01
中後　悠平,DeNA,500,投手,5,183,72,O型,左,左,大阪,1989-09-17,91,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68,0,0,0,1,0,35,7.1,7,0,6,1,4,3,3,1.77,4.89
田村　丈,DeNA,360,投手,3,185,86,O型,右,右,兵庫,1992-11-20,92,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,0,0,6,1,3,0,0,0,0,2,2,3,3.12
笠井　崇正,DeNA,360,投手,2,179,93,B型,右,右,北海道,1994-08-07,94,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,12,3,0,0,4,0,3,0,0,1.33,4.12
野川　拓斗,DeNA,700,投手,3,170,78,B型,左,左,埼玉,1991-09-06,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ソト,DeNA,3500,内野手,1,185,97,不明,右,右,プエルトリコ,1989-02-28,99,0.31,107,459,416,129,41,95,0,29,9,100,0,5,0.364,0.644,1.008,8.39,8.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
網谷　圭将,DeNA,360,内野手,3,184,84,O型,右,右,千葉,1997-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
武白志,DeNA,360,内野手,3,188,95,A型,右,右,神奈川,1998-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
亀井　塔生,DeNA,360,捕手,4,180,75,O型,右,右,京都,1997-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中川　虎大,DeNA,360,投手,1,178,79,B型,右,右,和歌山,1999-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
水野　滉也,DeNA,1200,投手,2,175,74,O型,右,右,北海道,1994-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
吉川　尚輝,Giants,1300,内野手,2,177,79,A型,右,左,岐阜,1995-02-08,0,0.253,92,355,316,80,4,29,11,19,5,61,13,5,0.304,0.361,0.665,3.71,3.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
寺内　崇幸,Giants,3200,内野手,12,177,73,B型,右,右,栃木,1983-05-27,00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
比嘉　賢伸,Giants,250,内野手,1,180,82,A型,右,左,大阪,2000-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
陽　岱鋼,Giants,30000,外野手,13,183,89,A型,右,右,台湾,1987-01-17,2,0.245,87,276,253,62,10,37,2,17,2,72,3,7,0.297,0.427,0.724,3.99,4.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
加藤　脩平,Giants,250,外野手,2,178,79,O型,右,左,静岡,1999-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山川　和大,Giants,250,投手,2,166,74,A型,右,左,兵庫,1995-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
笠井　駿,Giants,250,外野手,1,180,80,B型,右,右,東京,1995-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ゲレーロ,Giants,40000,外野手,2,182,99,不明,右,右,キューバ,1986-11-20,5,0.244,82,323,287,70,15,40,2,29,6,62,0,8,0.325,0.46,0.785,4.86,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
広畑　塁,Giants,250,捕手,1,177,72,O型,右,左,福岡,1995-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
坂本　工宜,Giants,280,投手,2,180,82,O型,右,右,滋賀,1994-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
坂本　勇人,Giants,35000,内野手,12,186,83,AB型,右,右,兵庫,1988-12-14,6,0.345,109,502,441,152,18,67,9,61,0,83,0,4,0.424,0.537,0.962,8.85,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
長野　久義,Giants,19000,外野手,9,180,85,O型,右,右,佐賀,1984-12-06,7,0.29,116,426,383,111,13,52,3,41,1,69,0,5,0.359,0.433,0.793,5.8,5.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小山　翔平,Giants,250,捕手,1,170,70,O型,右,右,京都,1996-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
折下　光輝,Giants,250,内野手,1,177,86,A型,右,右,徳島,2000-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
亀井　善行,Giants,5200,外野手,14,178,82,AB型,右,左,奈良,1982-07-28,9,0.254,123,461,422,107,13,49,4,36,2,70,0,6,0.315,0.393,0.708,4.47,4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
阿部　慎之助,Giants,21000,内野手,18,180,97,A型,右,左,千葉,1979-03-20,10,0.247,95,223,198,49,11,46,0,21,2,55,1,6,0.324,0.444,0.769,4.76,4.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高山　竜太朗,Giants,280,捕手,2,186,87,A型,右,右,鹿児島,1995-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
上原　浩治,Giants,20000,投手,11,187,87,B型,右,右,大阪,1975-04-03,11,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63,0,5,0,14,0,139,34.2,32,5,5,2,24,14,14,1.07,4.22
髙井　俊,Giants,240,投手,2,180,83,AB型,右,右,新潟,1995-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
成瀬　功亮,Giants,310,投手,8,182,90,A型,右,右,北海道,1992-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
脇谷　亮太,Giants,2000,内野手,13,177,77,A型,右,左,大分,1981-11-04,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
堀岡　隼人,Giants,250,投手,2,183,87,O型,右,右,神奈川,1998-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
森福　允彦,Giants,12000,投手,12,172,70,A型,左,左,愛知,1986-07-29,13,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,0,0,0,0,0,10,2,4,1,0,0,0,3,3,2,9.62
松澤　裕介,Giants,260,外野手,2,181,87,A型,左,左,愛知,1992-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
巽　大介,Giants,480,投手,3,183,86,AB型,左,左,鳥取,1997-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
澤村　拓一,Giants,15000,投手,8,184,102,A型,右,右,栃木,1988-04-03,15,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64,1,6,0,24,0.143,238,52.1,55,4,27,3,54,29,27,1.57,3.6
山上　信吾,Giants,250,投手,1,183,75,不明,右,右,群馬,1999-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大竹　寛,Giants,5250,投手,17,184,94,B型,右,右,埼玉,1983-05-21,17,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,0,0,0.5,42,9,13,2,2,0,5,6,6,1.67,5.56
田島　洸成,Giants,260,内野手,3,176,80,A型,右,左,埼玉,1996-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
杉内　俊哉,Giants,2500,投手,17,175,82,A型,左,左,福岡,1980-10-30,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
菅野　智之,Giants,45000,投手,6,186,92,A型,右,右,神奈川,1989-10-11,19,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,15,8,0,0,0.652,801,202,166,14,37,3,200,52,48,1,2.62
田中　優大,Giants,250,投手,1,183,75,B型,右,右,山形,1999-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
橋本　篤郎,Giants,280,投手,3,179,85,B型,左,左,熊本,1998-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
マシソン,Giants,35500,投手,7,191,104,不明,右,右,カナダ,1984-02-27,20,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97,0,3,8,14,0,133,33.1,21,3,13,1,41,12,11,1.02,3
吉川　光夫,Giants,7000,投手,12,178,76,O型,左,左,福岡,1988-04-06,21,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,6,7,0,0,0.462,431,101.1,93,16,39,4,76,49,48,1.3,4.95
小林　誠司,Giants,5400,捕手,5,178,83,O型,右,右,大阪,1989-06-07,22,0.219,119,313,265,58,2,26,0,27,4,58,16,8,0.3,0.275,0.575,2.54,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
荒井　颯太,Giants,250,外野手,1,190,98,A型,右,右,新潟,1999-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
野上　亮磨,Giants,15000,投手,10,177,74,A型,右,右,福岡,1987-06-15,23,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79,4,4,0,1,0.5,300,71.1,74,15,21,2,54,38,38,1.33,5.22
田中　大輝,Giants,650,投手,4,182,80,O型,左,左,熊本,1992-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岡本　和真,Giants,1200,内野手,4,185,96,A型,右,右,奈良,1996-06-30,25,0.309,143,616,540,167,33,100,2,72,4,120,0,11,0.394,0.541,0.935,7.77,7.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
内海　哲也,Giants,10000,投手,15,186,95,A型,左,左,京都,1982-04-29,26,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17,5,5,0,0,0.5,358,82,95,11,19,3,56,38,38,1.39,4.23
宇佐見　真吾,Giants,1700,捕手,3,181,87,O型,右,左,千葉,1993-06-04,27,0.104,29,58,48,5,0,3,0,10,0,20,0,1,0.259,0.146,0.404,0.93,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
畠　世周,Giants,2400,投手,2,186,78,AB型,右,左,広島,1994-05-31,28,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79,2,0,0,3,1,41,9.2,10,0,2,0,10,3,3,1.24,1.67
鍬原　拓也,Giants,1500,投手,1,177,76,A型,右,右,奈良,1996-03-26,29,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83,1,2,0,0,0.333,123,27.2,23,6,17,3,35,22,21,1.45,5.47
宮國　椋丞,Giants,2400,投手,8,186,84,B型,右,右,沖縄,1992-04-17,30,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97,0,0,0,4,0,133,32,27,4,10,3,25,8,7,1.16,4.4
橋本　到,Giants,2900,外野手,10,172,78,O型,右,左,宮城,1990-04-28,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
マギー,Giants,26600,内野手,3,185,100,不明,右,右,アメリカ,1982-10-12,33,0.285,132,547,499,142,21,84,2,41,1,92,0,12,0.336,0.467,0.803,5.52,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西村　健太朗,Giants,8600,投手,15,184,94,A型,右,右,広島,1985-05-10,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
桜井　俊貴,Giants,1200,投手,3,181,86,AB型,右,右,兵庫,1993-10-21,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田原　誠次,Giants,3600,投手,7,180,80,A型,右,左,宮崎,1989-09-02,37,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56,2,0,0,1,1,125,31.2,27,4,8,0,19,9,9,1.11,4.23
岸田　行倫,Giants,1200,捕手,1,176,80,A型,右,右,兵庫,1996-10-10,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ヤングマン,Giants,8300,投手,1,198,95,不明,右,右,アメリカ,1989-12-18,39,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77,3,1,0,0,0.75,107,26,25,2,9,0,25,9,8,1.31,3.12
谷岡　竜平,Giants,840,投手,2,181,85,A型,右,右,東京,1996-03-21,40,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.76,2,1,0,2,0.667,117,25,26,1,16,0,25,17,16,1.68,3.32
中川　皓太,Giants,1560,投手,3,183,86,A型,左,左,大阪,1994-02-24,41,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.02,1,0,1,3,1,165,37.2,47,7,8,1,31,24,21,1.46,4.61
山口　俊,Giants,23000,投手,13,187,97,O型,右,右,大分,1987-07-11,42,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68,9,9,1,1,0.5,644,154,127,18,60,9,144,66,63,1.21,4.09
重信　慎之介,Giants,2400,外野手,3,173,70,A型,右,左,千葉,1993-04-17,43,0.281,60,185,167,47,2,13,6,11,0,38,6,1,0.324,0.419,0.743,4.67,4.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
カミネロ,Giants,22200,投手,2,193,111,不明,右,右,ドミニカ共和国,1987-06-16,44,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.79,1,1,11,2,0.5,90,18.2,27,1,6,1,19,13,12,1.77,2.75
今村　信貴,Giants,1300,投手,7,180,85,AB型,左,左,大阪,1994-03-15,45,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86,6,2,0,0,0.75,328,77,80,8,26,3,51,34,33,1.38,4.28
大城　卓三,Giants,1000,捕手,1,187,89,B型,右,左,沖縄,1993-02-11,46,0.265,83,202,185,49,4,17,0,15,0,46,2,3,0.32,0.395,0.715,4.33,4.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山口　鉄也,Giants,22400,投手,13,184,88,A型,左,左,神奈川,1983-11-11,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
池田　駿,Giants,2000,投手,2,174,71,A型,左,左,新潟,1992-11-29,48,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07,1,1,0,1,0.5,112,24.1,31,1,9,2,11,15,11,1.64,3.98
石川　慎吾,Giants,2500,外野手,7,178,77,O型,右,右,大阪,1993-04-27,49,0.192,17,28,26,5,0,0,0,2,0,6,0,1,0.25,0.308,0.558,1.99,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
戸根　千明,Giants,2000,投手,4,174,97,A型,左,左,京都,1992-10-17,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
北村　拓己,Giants,800,内野手,1,181,85,A型,右,右,石川,1995-08-29,52,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,-2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
髙田　萌生,Giants,520,投手,2,178,75,A型,右,右,岡山,1998-07-04,53,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,1,0,0,0,15,2,6,0,3,1,0,6,6,4.5,9.12
山本　泰寛,Giants,1800,内野手,3,176,76,B型,右,右,東京,1993-10-10,56,0.255,38,120,102,26,0,3,2,13,2,19,3,2,0.35,0.314,0.664,4.19,4.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高木　京介,Giants,410,投手,7,183,86,AB型,左,左,石川,1989-09-05,57,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,0,0,0,0,0,28,5,8,0,4,0,1,7,7,2.4,5.12
立岡　宗一郎,Giants,2900,外野手,10,181,82,A型,右,左,熊本,1990-05-18,58,0.231,42,60,52,12,0,5,4,7,1,11,0,2,0.333,0.231,0.564,3.15,3.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
